stoich,algo,run_label,run_label_unified,type,path,status,slurm_job_id,energy_ev_per_atom,space_group,formula_reduced,time_taken,continuation_of
In3Ga7Zn2O17,pso,6,s6,short,short-runs/RUN2s/In3Ga7Zn2O17/pso-s6,running,2122141,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,tpe,5,s5,short,short-runs/RUN2s/In3Ga3Zn9O18/tpe-s5,timeout,2132328,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,tpe,6,s6,short,short-runs/RUN2s/In3Ga3Zn9O18/tpe-s6,timeout,2132329,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,rand,5,s5,short,short-runs/RUN2s/In3Ga3Zn9O18/rand-s5,complete,2132330,-4.88658,P1 (1),GaInO6Zn3,N/A,
In3Ga3Zn9O18,rand,6,s6,short,short-runs/RUN2s/In3Ga3Zn9O18/rand-s6,complete,2132331,-4.92436,P1 (1),GaInO6Zn3,1:56:29,
In3Ga3Zn9O18,pso,5,s5,short,short-runs/RUN2s/In3Ga3Zn9O18/pso-s5,complete,2132332,-4.86609,P1 (1),GaInO6Zn3,N/A,
In3Ga3Zn9O18,pso,6,s6,short,short-runs/RUN2s/In3Ga3Zn9O18/pso-s6,complete,2132333,-4.98532,P1 (1),GaInO6Zn3,1:58:51,
In3Ga3Zn9O18,tpe,7,s7,short,short-runs/RUN2s/In3Ga3Zn9O18/tpe-s7,timeout,2132335,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,tpe,8,s8,short,short-runs/RUN2s/In3Ga3Zn9O18/tpe-s8,timeout,2132336,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,rand,7,s7,short,short-runs/RUN2s/In3Ga3Zn9O18/rand-s7,complete,2132337,-4.71501,P1 (1),GaInO6Zn3,N/A,
In3Ga3Zn9O18,rand,8,s8,short,short-runs/RUN2s/In3Ga3Zn9O18/rand-s8,complete,2132338,-4.90952,P1 (1),GaInO6Zn3,0:53:34,
In3Ga3Zn9O18,pso,7,s7,short,short-runs/RUN2s/In3Ga3Zn9O18/pso-s7,complete,2132339,-4.89525,P1 (1),GaInO6Zn3,1:10:52,
In3Ga3Zn9O18,pso,8,s8,short,short-runs/RUN2s/In3Ga3Zn9O18/pso-s8,complete,2132340,-4.73214,P1 (1),GaInO6Zn3,N/A,
In3Ga7Zn2O17,tpe,7,s7,short,short-runs/RUN2s/In3Ga7Zn2O17/tpe-s7,complete,2132341,-5.5275,P1 (1),Ga7In3O17Zn2,0:46:59,
In3Ga7Zn2O17,tpe,8,s8,short,short-runs/RUN2s/In3Ga7Zn2O17/tpe-s8,complete,2132342,-5.54106,P1 (1),Ga7In3O17Zn2,1:08:04,
In3Ga7Zn2O17,rand,7,s7,short,short-runs/RUN2s/In3Ga7Zn2O17/rand-s7,complete,2132343,-5.5369,P1 (1),Ga7In3O17Zn2,1:15:23,
In3Ga7Zn2O17,rand,8,s8,short,short-runs/RUN2s/In3Ga7Zn2O17/rand-s8,complete,2132344,-5.51016,P1 (1),Ga7In3O17Zn2,0:56:55,
In3Ga7Zn2O17,pso,7,s7,short,short-runs/RUN2s/In3Ga7Zn2O17/pso-s7,complete,2132345,-5.46604,P1 (1),Ga7In3O17Zn2,1:48:26,
In3Ga7Zn2O17,pso,8,s8,short,short-runs/RUN2s/In3Ga7Zn2O17/pso-s8,complete,2132346,-5.40854,P1 (1),Ga7In3O17Zn2,1:45:38,
In3Ga7Zn2O17,tpe,9,s9,short,short-runs/RUN2s/In3Ga7Zn2O17/tpe-s9,complete,2132347,-5.56779,Pm (6),Ga7In3O17Zn2,1:00:21,
In3Ga7Zn2O17,tpe,10,s10,short,short-runs/RUN2s/In3Ga7Zn2O17/tpe-s10,complete,2132348,-5.47593,P1 (1),Ga7In3O17Zn2,1:44:07,
In3Ga7Zn2O17,rand,9,s9,short,short-runs/RUN2s/In3Ga7Zn2O17/rand-s9,complete,2132349,-5.48586,P1 (1),Ga7In3O17Zn2,0:57:29,
In3Ga7Zn2O17,rand,10,s10,short,short-runs/RUN2s/In3Ga7Zn2O17/rand-s10,timeout,2132350,N/A,N/A,N/A,N/A,
In3Ga7Zn2O17,pso,9,s9,short,short-runs/RUN2s/In3Ga7Zn2O17/pso-s9,complete,2132351,-5.51185,P1 (1),Ga7In3O17Zn2,1:24:21,
In3Ga7Zn2O17,pso,10,s10,short,short-runs/RUN2s/In3Ga7Zn2O17/pso-s10,complete,2132352,-5.45395,P1 (1),Ga7In3O17Zn2,1:45:18,
InGa13ZnO22,tpe,3,s3,short,short-runs/RUN2s/InGa13ZnO22/tpe-s3,complete,2132353,-5.7421,P1 (1),Ga13InO22Zn,1:13:36,
InGa13ZnO22,tpe,4,s4,short,short-runs/RUN2s/InGa13ZnO22/tpe-s4,complete,2132354,-5.65324,P1 (1),Ga13InO22Zn,1:39:49,
InGa13ZnO22,rand,3,s3,short,short-runs/RUN2s/InGa13ZnO22/rand-s3,complete,2132355,-5.51415,P1 (1),Ga13InO22Zn,1:19:33,
InGa13ZnO22,rand,4,s4,short,short-runs/RUN2s/InGa13ZnO22/rand-s4,complete,2132356,-5.5631,P1 (1),Ga13InO22Zn,0:54:25,
InGa13ZnO22,pso,3,s3,short,short-runs/RUN2s/InGa13ZnO22/pso-s3,complete,2132357,-5.69447,P1 (1),Ga13InO22Zn,1:09:01,
InGa13ZnO22,pso,4,s4,short,short-runs/RUN2s/InGa13ZnO22/pso-s4,complete,2132358,-5.60037,P1 (1),Ga13InO22Zn,0:51:21,
InGa13ZnO22,tpe,5,s5,short,short-runs/RUN2s/InGa13ZnO22/tpe-s5,complete,2132359,-5.668,P1 (1),Ga13InO22Zn,0:59:34,
InGa13ZnO22,tpe,6,s6,short,short-runs/RUN2s/InGa13ZnO22/tpe-s6,complete,2132360,-5.72711,P1 (1),Ga13InO22Zn,0:48:00,
InGa13ZnO22,rand,5,s5,short,short-runs/RUN2s/InGa13ZnO22/rand-s5,complete,2132361,-5.58285,P1 (1),Ga13InO22Zn,1:40:25,
InGa13ZnO22,rand,6,s6,short,short-runs/RUN2s/InGa13ZnO22/rand-s6,complete,2132362,-5.58175,P1 (1),Ga13InO22Zn,N/A,
InGa13ZnO22,pso,5,s5,short,short-runs/RUN2s/InGa13ZnO22/pso-s5,complete,2132363,-5.69422,P1 (1),Ga13InO22Zn,0:49:06,
InGa13ZnO22,pso,6,s6,short,short-runs/RUN2s/InGa13ZnO22/pso-s6,complete,2132364,-5.75022,P1 (1),Ga13InO22Zn,1:38:35,
InGaZn9O12,tpe,5,s5,short,short-runs/RUN2s/InGaZn9O12/tpe-s5,complete,2132365,-4.48791,P1 (1),GaInO12Zn9,1:20:23,
InGaZn9O12,tpe,6,s6,short,short-runs/RUN2s/InGaZn9O12/tpe-s6,complete,2132366,-4.61642,P1 (1),GaInO12Zn9,1:48:00,
InGaZn9O12,rand,5,s5,short,short-runs/RUN2s/InGaZn9O12/rand-s5,complete,2132367,-4.62231,P1 (1),GaInO12Zn9,1:39:17,
InGaZn9O12,rand,6,s6,short,short-runs/RUN2s/InGaZn9O12/rand-s6,complete,2132368,-4.53635,P1 (1),GaInO12Zn9,1:26:44,
InGaZn9O12,pso,5,s5,short,short-runs/RUN2s/InGaZn9O12/pso-s5,complete,2132369,-4.67123,P1 (1),GaInO12Zn9,0:46:38,
InGaZn9O12,pso,6,s6,short,short-runs/RUN2s/InGaZn9O12/pso-s6,complete,2132370,-4.59082,P1 (1),GaInO12Zn9,1:29:59,
InGaZn9O18,tpe,5,s5,short,short-runs/RUN2s/InGaZn9O18/tpe-s5,complete,2132371,-4.62909,P1 (1),GaInO18Zn9,1:08:20,
InGaZn9O18,tpe,6,s6,short,short-runs/RUN2s/InGaZn9O18/tpe-s6,complete,2132372,-4.72353,P1 (1),GaInO18Zn9,0:56:45,
InGaZn9O18,rand,5,s5,short,short-runs/RUN2s/InGaZn9O18/rand-s5,complete,2132373,-4.6122,P1 (1),GaInO18Zn9,1:09:14,
InGaZn9O18,rand,6,s6,short,short-runs/RUN2s/InGaZn9O18/rand-s6,complete,2132374,-4.57666,P1 (1),GaInO18Zn9,N/A,
InGaZn9O18,pso,5,s5,short,short-runs/RUN2s/InGaZn9O18/pso-s5,complete,2132375,-4.60878,P1 (1),GaInO18Zn9,0:42:48,
InGaZn9O18,pso,6,s6,short,short-runs/RUN2s/InGaZn9O18/pso-s6,complete,2132376,-4.62583,P1 (1),GaInO18Zn9,1:00:20,
In3Ga3Zn9O18,tpe,9,s9,short,short-runs/RUN2s/In3Ga3Zn9O18/tpe-s9,timeout,2143316,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,tpe,10,s10,short,short-runs/RUN2s/In3Ga3Zn9O18/tpe-s10,timeout,2143317,N/A,N/A,N/A,N/A,
In3Ga3Zn9O18,rand,9,s9,short,short-runs/RUN2s/In3Ga3Zn9O18/rand-s9,complete,2143318,-4.823,Cm (8),GaInO6Zn3,N/A,
In3Ga3Zn9O18,rand,10,s10,short,short-runs/RUN2s/In3Ga3Zn9O18/rand-s10,complete,2143319,-4.91909,P1 (1),GaInO6Zn3,0:56:36,
In3Ga3Zn9O18,pso,9,s9,short,short-runs/RUN2s/In3Ga3Zn9O18/pso-s9,complete,2143320,-4.87832,P1 (1),GaInO6Zn3,1:09:59,
In3Ga3Zn9O18,pso,10,s10,short,short-runs/RUN2s/In3Ga3Zn9O18/pso-s10,complete,2143321,-4.84537,P1 (1),GaInO6Zn3,1:50:00,
InGaZn9O12,tpe,7,s7,short,short-runs/RUN2s/InGaZn9O12/tpe-s7,complete,2143322,-4.58656,P1 (1),GaInO12Zn9,0:51:09,
InGaZn9O12,tpe,8,s8,short,short-runs/RUN2s/InGaZn9O12/tpe-s8,timeout,2143323,N/A,N/A,N/A,N/A,
InGaZn9O12,rand,7,s7,short,short-runs/RUN2s/InGaZn9O12/rand-s7,complete,2143324,-4.4921,P1 (1),GaInO12Zn9,N/A,
InGaZn9O12,rand,8,s8,short,short-runs/RUN2s/InGaZn9O12/rand-s8,complete,2143325,-4.64849,P1 (1),GaInO12Zn9,1:16:34,
InGaZn9O12,pso,7,s7,short,short-runs/RUN2s/InGaZn9O12/pso-s7,timeout,2143326,N/A,N/A,N/A,N/A,
InGaZn9O12,pso,8,s8,short,short-runs/RUN2s/InGaZn9O12/pso-s8,complete,2143327,-4.6176,P1 (1),GaInO12Zn9,N/A,
InGa13ZnO22,tpe,7,s7,short,short-runs/RUN2s/InGa13ZnO22/tpe-s7,complete,2143328,-5.54731,P1 (1),Ga13InO22Zn,0:50:48,
InGa13ZnO22,tpe,8,s8,short,short-runs/RUN2s/InGa13ZnO22/tpe-s8,complete,2143329,-5.61511,P1 (1),Ga13InO22Zn,1:01:15,
InGa13ZnO22,rand,7,s7,short,short-runs/RUN2s/InGa13ZnO22/rand-s7,complete,2143330,-5.57441,P1 (1),Ga13InO22Zn,1:41:41,
InGa13ZnO22,rand,8,s8,short,short-runs/RUN2s/InGa13ZnO22/rand-s8,complete,2143331,-5.72657,P1 (1),Ga13InO22Zn,1:06:49,
InGa13ZnO22,pso,7,s7,short,short-runs/RUN2s/InGa13ZnO22/pso-s7,complete,2143332,-5.64356,P1 (1),Ga13InO22Zn,1:48:46,
InGa13ZnO22,pso,8,s8,short,short-runs/RUN2s/InGa13ZnO22/pso-s8,complete,2143333,-5.59442,P1 (1),Ga13InO22Zn,0:37:08,
In3Ga7Zn2O17,tpe,11,s11,short,short-runs/RUN2s/In3Ga7Zn2O17/tpe-s11,complete,2143334,-5.41482,P1 (1),Ga7In3O17Zn2,0:56:54,
In3Ga7Zn2O17,tpe,12,s12,short,short-runs/RUN2s/In3Ga7Zn2O17/tpe-s12,complete,2143335,-5.38698,P1 (1),Ga7In3O17Zn2,1:03:27,
In3Ga7Zn2O17,rand,11,s11,short,short-runs/RUN2s/In3Ga7Zn2O17/rand-s11,complete,2143336,-5.27263,P1 (1),Ga7In3O17Zn2,1:24:18,
In3Ga7Zn2O17,rand,12,s12,short,short-runs/RUN2s/In3Ga7Zn2O17/rand-s12,complete,2143337,-5.39992,P1 (1),Ga7In3O17Zn2,0:56:47,
In3Ga7Zn2O17,pso,11,s11,short,short-runs/RUN2s/In3Ga7Zn2O17/pso-s11,complete,2143338,-5.53914,Pm (6),Ga7In3O17Zn2,1:37:52,
In3Ga7Zn2O17,pso,12,s12,short,short-runs/RUN2s/In3Ga7Zn2O17/pso-s12,complete,2143339,-5.43627,P1 (1),Ga7In3O17Zn2,1:00:33,
In10Ga2ZnO19,tpe,5,s5,short,short-runs/RUN2s/In10Ga2ZnO19/tpe-s5,timeout,2153949,N/A,N/A,N/A,N/A,
In10Ga2ZnO19,tpe,6,s6,short,short-runs/RUN2s/In10Ga2ZnO19/tpe-s6,timeout,2153950,N/A,N/A,N/A,N/A,
In10Ga2ZnO19,rand,5,s5,short,short-runs/RUN2s/In10Ga2ZnO19/rand-s5,complete,2153951,-5.38537,P1 (1),Ga2In10O19Zn,1:44:57,
In10Ga2ZnO19,rand,6,s6,short,short-runs/RUN2s/In10Ga2ZnO19/rand-s6,complete,2153952,-5.44094,P1 (1),Ga2In10O19Zn,0:50:56,
In10Ga2ZnO19,pso,5,s5,short,short-runs/RUN2s/In10Ga2ZnO19/pso-s5,complete,2153953,-5.40771,P1 (1),Ga2In10O19Zn,1:30:16,
In10Ga2ZnO19,pso,6,s6,short,short-runs/RUN2s/In10Ga2ZnO19/pso-s6,complete,2153954,-5.31204,P1 (1),Ga2In10O19Zn,1:29:38,
In10Ga2ZnO19,tpe,7,s7,short,short-runs/RUN2s/In10Ga2ZnO19/tpe-s7,timeout,2153955,N/A,N/A,N/A,N/A,
In10Ga2ZnO19,tpe,8,s8,short,short-runs/RUN2s/In10Ga2ZnO19/tpe-s8,timeout,2153956,N/A,N/A,N/A,N/A,
In10Ga2ZnO19,rand,7,s7,short,short-runs/RUN2s/In10Ga2ZnO19/rand-s7,complete,2153957,-5.29219,P1 (1),Ga2In10O19Zn,N/A,
In10Ga2ZnO19,rand,8,s8,short,short-runs/RUN2s/In10Ga2ZnO19/rand-s8,timeout,2153958,N/A,N/A,N/A,N/A,
In10Ga2ZnO19,pso,7,s7,short,short-runs/RUN2s/In10Ga2ZnO19/pso-s7,complete,2153959,-5.43946,P1 (1),Ga2In10O19Zn,0:57:33,
In10Ga2ZnO19,pso,8,s8,short,short-runs/RUN2s/In10Ga2ZnO19/pso-s8,complete,2153960,-5.35956,P1 (1),Ga2In10O19Zn,1:56:15,
In2Ga4Zn2O11,tpe,3,s3,short,short-runs/RUN2s/In2Ga4Zn2O11/tpe-s3,complete,2153961,-5.27764,P1 (1),Ga4In2O11Zn2,0:48:44,
In2Ga4Zn2O11,tpe,4,s4,short,short-runs/RUN2s/In2Ga4Zn2O11/tpe-s4,complete,2153962,-5.47929,Cm (8),Ga4In2O11Zn2,0:28:00,
In2Ga4Zn2O11,rand,3,s3,short,short-runs/RUN2s/In2Ga4Zn2O11/rand-s3,complete,2153963,-5.38638,P1 (1),Ga4In2O11Zn2,0:30:25,
In2Ga4Zn2O11,rand,4,s4,short,short-runs/RUN2s/In2Ga4Zn2O11/rand-s4,complete,2153964,-5.35016,P1 (1),Ga4In2O11Zn2,0:38:37,
In2Ga4Zn2O11,pso,3,s3,short,short-runs/RUN2s/In2Ga4Zn2O11/pso-s3,complete,2153965,-5.37796,P1 (1),Ga4In2O11Zn2,1:04:42,
In2Ga4Zn2O11,pso,4,s4,short,short-runs/RUN2s/In2Ga4Zn2O11/pso-s4,timeout,2153966,N/A,N/A,N/A,N/A,
In2Ga4Zn2O11,tpe,5,s5,short,short-runs/RUN2s/In2Ga4Zn2O11/tpe-s5,complete,2153967,-5.2939,P1 (1),Ga4In2O11Zn2,0:27:22,
In2Ga4Zn2O11,tpe,6,s6,short,short-runs/RUN2s/In2Ga4Zn2O11/tpe-s6,complete,2153968,-5.45139,P1 (1),Ga4In2O11Zn2,0:41:39,
In2Ga4Zn2O11,rand,5,s5,short,short-runs/RUN2s/In2Ga4Zn2O11/rand-s5,complete,2153969,-5.45067,P1 (1),Ga4In2O11Zn2,0:32:01,
In2Ga4Zn2O11,rand,6,s6,short,short-runs/RUN2s/In2Ga4Zn2O11/rand-s6,complete,2153970,-5.4507,P1 (1),Ga4In2O11Zn2,0:33:16,
In2Ga4Zn2O11,pso,5,s5,short,short-runs/RUN2s/In2Ga4Zn2O11/pso-s5,complete,2153971,-5.35246,P1 (1),Ga4In2O11Zn2,1:02:40,
In2Ga4Zn2O11,pso,6,s6,short,short-runs/RUN2s/In2Ga4Zn2O11/pso-s6,complete,2153972,-5.46478,Cm (8),Ga4In2O11Zn2,0:59:38,
In3Ga3Zn6O15,tpe,5,s5,short,short-runs/RUN2s/In3Ga3Zn6O15/tpe-s5,failed,2153973,N/A,N/A,N/A,N/A,
In3Ga3Zn6O15,tpe,6,s6,short,short-runs/RUN2s/In3Ga3Zn6O15/tpe-s6,failed,2153974,N/A,N/A,N/A,N/A,
In3Ga3Zn6O15,rand,5,s5,short,short-runs/RUN2s/In3Ga3Zn6O15/rand-s5,complete,2153975,-5.01242,P1 (1),GaInO5Zn2,0:52:07,
In3Ga3Zn6O15,rand,6,s6,short,short-runs/RUN2s/In3Ga3Zn6O15/rand-s6,complete,2153976,-5.02218,P1 (1),GaInO5Zn2,0:50:39,
In3Ga3Zn6O15,pso,5,s5,short,short-runs/RUN2s/In3Ga3Zn6O15/pso-s5,complete,2153977,-5.0814,P1 (1),GaInO5Zn2,1:31:49,
In3Ga3Zn6O15,pso,6,s6,short,short-runs/RUN2s/In3Ga3Zn6O15/pso-s6,complete,2153978,-5.05058,P1 (1),GaInO5Zn2,N/A,
InGa7ZnO13,tpe,5,s5,short,short-runs/RUN2s/InGa7ZnO13/tpe-s5,complete,2153979,-5.68471,P1 (1),Ga7InO13Zn,0:58:26,
InGa7ZnO13,tpe,6,s6,short,short-runs/RUN2s/InGa7ZnO13/tpe-s6,complete,2153980,-5.68471,P1 (1),Ga7InO13Zn,0:55:48,
InGa7ZnO13,rand,5,s5,short,short-runs/RUN2s/InGa7ZnO13/rand-s5,complete,2153981,-5.69016,P1 (1),Ga7InO13Zn,0:47:07,
InGa7ZnO13,rand,6,s6,short,short-runs/RUN2s/InGa7ZnO13/rand-s6,complete,2153982,-5.6904,Cm (8),Ga7InO13Zn,0:37:41,
InGa7ZnO13,pso,5,s5,short,short-runs/RUN2s/InGa7ZnO13/pso-s5,complete,2153983,-5.53147,P1 (1),Ga7InO13Zn,1:00:06,
InGa7ZnO13,pso,6,s6,short,short-runs/RUN2s/InGa7ZnO13/pso-s6,complete,2153984,-5.68841,Cm (8),Ga7InO13Zn,0:44:24,
In4Ga2Zn2O11,pso,s1_cont1,s1_cont1,short,short-runs/RUN2s/In4Ga2Zn2O11/pso-s1/cont1,complete,2164341,-5.34518,P1 (1),Ga2In4O11Zn2,N/A,short-runs/RUN2s/In4Ga2Zn2O11/pso-s1
In4Ga2Zn2O11,rand,s1_cont1,s1_cont1,short,short-runs/RUN2s/In4Ga2Zn2O11/rand-s1/cont1,complete,2164343,-5.3206,P1 (1),Ga2In4O11Zn2,N/A,short-runs/RUN2s/In4Ga2Zn2O11/rand-s1
In4Ga2Zn2O11,tpe,s1_cont1,s1_cont1,short,short-runs/RUN2s/In4Ga2Zn2O11/tpe-s1/cont1,complete,2164344,-5.30291,P1 (1),Ga2In4O11Zn2,N/A,short-runs/RUN2s/In4Ga2Zn2O11/tpe-s1
In10Ga2ZnO19,pso,s5_cont1,s5_cont1,short,short-runs/RUN2s/In10Ga2ZnO19/pso-s5/cont1,complete,2164345,N/A,P1 (1),Ga2In10O19Zn,N/A,short-runs/RUN2s/In10Ga2ZnO19/pso-s5
In10Ga2ZnO19,tpe,s5_cont1,s5_cont1,short,short-runs/RUN2s/In10Ga2ZnO19/tpe-s5/cont1,running,2164346,N/A,N/A,N/A,N/A,short-runs/RUN2s/In10Ga2ZnO19/tpe-s5
In10Ga2ZnO19,rand,s5_cont1,s5_cont1,short,short-runs/RUN2s/In10Ga2ZnO19/rand-s5/cont1,complete,2164347,-5.38537,P1 (1),Ga2In10O19Zn,N/A,short-runs/RUN2s/In10Ga2ZnO19/rand-s5
In2Ga6Zn2O14,pso,s3_cont1,s3_cont1,short,short-runs/RUN2s/In2Ga6Zn2O14/pso-s3/cont1,complete,2164348,-5.42467,P1 (1),Ga3InO7Zn,N/A,short-runs/RUN2s/In2Ga6Zn2O14/pso-s3
In2Ga6Zn2O14,rand,s3_cont1,s3_cont1,short,short-runs/RUN2s/In2Ga6Zn2O14/rand-s3/cont1,running,2164349,N/A,N/A,N/A,N/A,short-runs/RUN2s/In2Ga6Zn2O14/rand-s3
In2Ga6Zn2O14,tpe,s3_cont1,s3_cont1,short,short-runs/RUN2s/In2Ga6Zn2O14/tpe-s3/cont1,complete,2164350,-5.41942,P1 (1),Ga3InO7Zn,N/A,short-runs/RUN2s/In2Ga6Zn2O14/tpe-s3
In10Ga2ZnO19,pso,s5_cont2,s5_cont2,short,short-runs/RUN2s/In10Ga2ZnO19/pso-s5/cont2,complete,2164353,-5.40771,P1 (1),Ga2In10O19Zn,N/A,short-runs/RUN2s/In10Ga2ZnO19/pso-s5
InGaZn9O18,pso,s5_cont1,s5_cont1,short,short-runs/RUN2s/InGaZn9O18/pso-s5/cont1,complete,2164364,-4.60878,P1 (1),GaInO18Zn9,N/A,short-runs/RUN2s/InGaZn9O18/pso-s5
InGaZn9O18,rand,s5_cont1,s5_cont1,short,short-runs/RUN2s/InGaZn9O18/rand-s5/cont1,complete,2164367,-4.6122,P1 (1),GaInO18Zn9,N/A,short-runs/RUN2s/InGaZn9O18/rand-s5
InGaZn9O18,tpe,s5_cont1,s5_cont1,short,short-runs/RUN2s/InGaZn9O18/tpe-s5/cont1,complete,2164368,-4.62909,P1 (1),GaInO18Zn9,N/A,short-runs/RUN2s/InGaZn9O18/tpe-s5
In10Ga2ZnO19,rand,s8_cont1,s8_cont1,short,short-runs/RUN2s/In10Ga2ZnO19/rand-s8/cont1,complete,2164383,-5.35008,P1 (1),Ga2In10O19Zn,1:56:13,short-runs/RUN2s/In10Ga2ZnO19/rand-s8
In10Ga2ZnO19,pso,s8_cont1,s8_cont1,short,short-runs/RUN2s/In10Ga2ZnO19/pso-s8/cont1,complete,2164384,-5.4612,P1 (1),Ga2In10O19Zn,0:59:42,short-runs/RUN2s/In10Ga2ZnO19/pso-s8
In10Ga2ZnO19,tpe,s8_cont1,s8_cont1,short,short-runs/RUN2s/In10Ga2ZnO19/tpe-s8/cont1,running,2164385,N/A,N/A,N/A,N/A,short-runs/RUN2s/In10Ga2ZnO19/tpe-s8
In10Ga2ZnO19,pso,s8_cont1,s8_cont1,short,short-runs/RUN2s/In10Ga2ZnO19/pso-s8/cont1,complete,2164983,-5.4612,P1 (1),Ga2In10O19Zn,0:59:42,short-runs/RUN2s/In10Ga2ZnO19/pso-s8
In10Ga2ZnO19,rand,s8_cont1,s8_cont1,short,short-runs/RUN2s/In10Ga2ZnO19/rand-s8/cont1,complete,2165033,-5.35008,P1 (1),Ga2In10O19Zn,1:56:13,short-runs/RUN2s/In10Ga2ZnO19/rand-s8
In10Ga2ZnO19,tpe,s8_cont1,s8_cont1,short,short-runs/RUN2s/In10Ga2ZnO19/tpe-s8/cont1,running,2165035,N/A,N/A,N/A,N/A,short-runs/RUN2s/In10Ga2ZnO19/tpe-s8
In3Ga7Zn2O17,rand,s8_cont1,s8_cont1,short,short-runs/RUN2s/In3Ga7Zn2O17/rand-s8/cont1,complete,2165048,N/A,P1 (1),Ga7In3O17Zn2,N/A,short-runs/RUN2s/In3Ga7Zn2O17/rand-s8
In3Ga7Zn2O17,pso,s8_cont1,s8_cont1,short,short-runs/RUN2s/In3Ga7Zn2O17/pso-s8/cont1,complete,2165049,N/A,P1 (1),Ga7In3O17Zn2,N/A,short-runs/RUN2s/In3Ga7Zn2O17/pso-s8
In3Ga7Zn2O17,tpe,s8_cont1,s8_cont1,short,short-runs/RUN2s/In3Ga7Zn2O17/tpe-s8/cont1,complete,2165050,N/A,P1 (1),Ga7In3O17Zn2,N/A,short-runs/RUN2s/In3Ga7Zn2O17/tpe-s8
In3Ga3Zn6O15,rand,s5_cont1,s5_cont1,short,short-runs/RUN2s/In3Ga3Zn6O15/rand-s5/cont1,complete,2166254,-5.04354,P1 (1),GaInO5Zn2,1:29:55,short-runs/RUN2s/In3Ga3Zn6O15/rand-s5
In3Ga3Zn6O15,pso,s5_cont1,s5_cont1,short,short-runs/RUN2s/In3Ga3Zn6O15/pso-s5/cont1,complete,2166255,-5.11441,P1 (1),GaInO5Zn2,0:36:25,short-runs/RUN2s/In3Ga3Zn6O15/pso-s5
In3Ga3Zn9O18,rand,s8_cont1,s8_cont1,short,short-runs/RUN2s/In3Ga3Zn9O18/rand-s8/cont1,complete,2166257,-4.90952,P1 (1),GaInO6Zn3,N/A,short-runs/RUN2s/In3Ga3Zn9O18/rand-s8
In3Ga3Zn9O18,pso,s8_cont1,s8_cont1,short,short-runs/RUN2s/In3Ga3Zn9O18/pso-s8/cont1,complete,2166258,-4.78047,P1 (1),GaInO6Zn3,1:12:52,short-runs/RUN2s/In3Ga3Zn9O18/pso-s8
InGaZn9O12,rand,s7_cont1,s7_cont1,short,short-runs/RUN2s/InGaZn9O12/rand-s7/cont1,complete,2166259,-4.68049,P1 (1),GaInO12Zn9,1:31:32,short-runs/RUN2s/InGaZn9O12/rand-s7
InGaZn9O12,rand,s8_cont1,s8_cont1,short,short-runs/RUN2s/InGaZn9O12/rand-s8/cont1,complete,2166260,-4.64849,P1 (1),GaInO12Zn9,0:39:23,short-runs/RUN2s/InGaZn9O12/rand-s8
InGaZn9O12,tpe,s7_cont1,s7_cont1,short,short-runs/RUN2s/InGaZn9O12/tpe-s7/cont1,complete,2166261,-4.6268,P1 (1),GaInO12Zn9,0:52:14,short-runs/RUN2s/InGaZn9O12/tpe-s7
